Ano,Continente,País,Setor,Consumo_Energia_Renovável (MWh),Consumo_Energia_Fóssil (MWh),Emissões_CO2 (toneladas),PIB (milhões de USD),População (milhões)
2015,América do Sul,China,Transporte,1508.4266335410807,2360.5126314376066,151438.76265599823,4920884.915042271,141.80316647346058
2015,África,Estados Unidos,Transporte,4444.888342193788,8904.699383603836,34459.70800698633,3119979.1396566397,76.86837797358258
2007,América do Sul,Índia,Residencial,2476.3287242591973,20963.40117793261,170364.17656674556,2419307.816792867,91.0090763067949
2006,Oceania,Estados Unidos,Transporte,5647.198431272209,12636.12121693462,46828.352380208424,8041003.881314015,117.3048422223827
2000,Oceania,Austrália,Comercial,3463.527409884813,10920.113442710652,-23032.150378839186,2724074.6747507975,82.85872411385371
2018,Ásia,China,Comercial,5650.357241193687,10438.919968205586,107381.95741228481,6118722.71105407,86.01441621541265
2011,Europa,China,Indústria,3677.3300688424906,11790.898641738051,125681.8063631177,1969353.8821786423,117.00305979330192
2010,Oceania,China,Transporte,2596.7580423876575,10996.292130937916,37441.71951572593,7801563.461205706,-14.471819168643037
2014,América do Sul,Austrália,Indústria,5244.465085409752,9377.880542570301,80175.58222401701,1322890.0194779197,93.15499438316525
2011,Oceania,Austrália,Comercial,3297.5337983633153,3169.988888679616,61003.81987172304,7526673.081258049,56.55157847988851
2014,América do Sul,China,Comercial,7632.09719117812,9815.961889450966,129709.8032588521,7649894.442430067,150.84735746522676
2001,Ásia,Estados Unidos,Residencial,7639.728201303713,12182.196529190309,15808.42879360859,5616387.719385927,125.23102562566638
2013,Oceania,Brasil,Transporte,7893.323460488307,9055.052114296397,218895.04571209147,6806726.216305211,181.0269387033978
2007,América do Sul,Austrália,Transporte,1756.3356090713987,6360.214881930497,165148.36710710396,5814883.564789912,44.98493138248021
2006,Europa,China,Indústria,3910.7509543535207,8732.170610675521,107178.85424879819,4771549.604611776,73.6953459191183
2012,América do Sul,Brasil,Comercial,3868.3940023463406,11802.611012774136,86531.52737281378,1872842.8385948562,64.24642822379609
2015,América do Sul,Rússia,Transporte,5800.500457780506,2782.9711750462184,120432.42165230656,2771150.4730273127,12.742122283795979
2018,Ásia,Índia,Transporte,6490.951372502541,12414.814381162902,90738.26108909931,3450814.580764667,97.36501576495317
2019,África,Brasil,Transporte,2387.9637105163883,6827.354428635272,137255.4501926014,3459691.074462599,55.176880190145916
2009,África,Estados Unidos,Comercial,8027.566970112929,12683.060451271022,123332.04288634137,8182292.224324532,136.3449702501747
2003,América do Sul,China,Transporte,4196.147801453473,6299.714182012418,44889.79316934394,2025310.417641547,126.15797092514065
2016,África,Rússia,Indústria,5651.133352700828,3907.687434791359,135504.7620423733,8063243.572438635,150.40960213233438
2006,América do Norte,Rússia,Comercial,6986.590165393246,11001.65520233281,27243.83995424598,3663610.9886325295,95.2969214685774
2015,Ásia,Rússia,Residencial,8576.875607465918,17712.488093198255,41940.80191869009,3717769.673670373,29.268457707572992
2021,América do Sul,Austrália,Comercial,6223.347645742757,15271.829923211353,83083.72488206795,7260000.746171502,153.40355820659295
2002,América do Sul,Brasil,Transporte,5924.714243115089,11136.291587515612,5965.305502215677,3905773.934137007,81.51324116892897
2003,Oceania,Estados Unidos,Comercial,9028.730970925933,5927.607286441582,65073.84630533675,3287442.128726924,179.49685328540932
2010,América do Norte,Estados Unidos,Indústria,5576.447566310922,4907.047850855415,106730.06163191717,955056.6933063162,33.30267638996193
2011,América do Norte,Rússia,Transporte,4177.39049457135,11845.494262432383,81717.13445501913,3529661.5147418305,53.376486108084585
2022,América do Sul,Estados Unidos,Transporte,5065.748309639426,9518.812631957879,151941.6662815365,5183989.493217897,51.53583469927594
2004,América do Norte,China,Indústria,3412.124239732645,11442.408482892435,199296.15226755157,8654539.109951276,65.81267477374675
2001,África,Austrália,Indústria,5749.597819066253,5376.989767656324,138460.06763879946,4558210.770562325,116.14621491465974
2003,América do Norte,Brasil,Transporte,5615.210690472178,11760.346400821509,48969.65507156524,2499776.471946315,126.18965916849713
2007,Oceania,Estados Unidos,Comercial,3406.936859266686,9331.067228411292,157067.26491088525,7075401.629681748,138.0246292459202
2020,África,Estados Unidos,Residencial,5521.666228544314,1759.5404498923253,76457.00976552695,5485612.80114578,91.9899663765584
2020,Oceania,Austrália,Comercial,2749.8678254295196,12466.302183161744,123776.32178870148,5200497.09382555,16.85645196545758
2000,América do Norte,Índia,Residencial,-795.516859325342,20811.535777544497,151060.00627922732,6305092.068044475,77.65495177353051
2015,América do Norte,Rússia,Transporte,7500.914715387219,8675.750997220051,203475.7250791039,4419768.63298567,41.09378225148706
2006,América do Norte,Estados Unidos,Indústria,5506.58110469319,7575.869007789062,130600.15865879087,2484045.2755727554,8.77942559988135
2003,América do Sul,China,Indústria,5537.448448762712,3974.97814736241,121199.24680862717,7985549.845079601,68.82402164631884
2003,Europa,Brasil,Transporte,8038.204210335345,-454.7504421663598,34505.39388801097,2303893.520877962,59.95137120609266
2001,Ásia,Rússia,Transporte,1349.8458209450405,7012.134738940423,106980.87086806283,3881344.7818116844,30.35165925035544
2015,África,Estados Unidos,Transporte,7717.270540648583,4301.76774545117,80020.09100928351,6033814.676005999,63.555203351103536
2010,Oceania,Austrália,Residencial,6500.872380227879,7862.614765843906,73865.1071049347,3368295.5842649406,28.323882457004174
2006,América do Norte,Austrália,Transporte,3827.9153886913296,11555.132565220274,138556.21812998966,5945661.570237855,108.52757931321787
2013,Ásia,Estados Unidos,Residencial,4865.247751036537,13718.093320187974,103954.86565252981,7161532.215950618,70.94865016578477
2007,Oceania,Rússia,Transporte,7427.653898835557,-1811.696923417705,134184.90391598342,6203761.002370179,58.13855466351042
2022,Oceania,Austrália,Indústria,4606.643133704986,4857.436131717677,27999.761140799645,6183304.400693439,102.49658819674991
2020,Ásia,Rússia,Comercial,7057.934208527756,10293.666059667195,142756.4970775378,6187089.944034703,166.37594488172198
2021,Oceania,Austrália,Transporte,5787.17275376778,14134.777611215673,94439.67679841275,7553547.225232357,163.52014626869047
2018,América do Norte,Rússia,Residencial,2964.7771560461715,11659.13017001936,181196.01907602692,7012120.247335669,123.18886450237727
2011,América do Norte,Brasil,Indústria,6096.372170118844,17253.669927002727,154839.34645021646,5402875.669502485,204.19619900543853
2020,África,Brasil,Comercial,5372.063522108145,12427.90072057855,55383.004747425366,9228797.80042537,81.40473672068056
2018,Europa,Rússia,Residencial,1539.7038797324408,1304.41135187888,157342.6971051356,6074796.500455861,36.1092404843268
2019,África,Estados Unidos,Transporte,2535.5958691054916,8873.520954598816,115798.73895338924,3772614.5629759245,169.1906513531465
2005,América do Norte,Rússia,Residencial,5716.398780891143,9812.557003426049,105955.6957847284,6940530.120939354,79.83101476983376
2008,Europa,China,Residencial,6891.012895294548,11245.106760527116,86310.37883319994,4727389.086142452,96.92400712210917
2003,África,China,Transporte,3051.848523700123,15378.299403159348,28837.606062029605,4372974.680710322,12.048501230243687
2016,África,Estados Unidos,Indústria,4566.950616639025,12454.984080459644,164719.4088746864,2436379.053483844,69.90373936248209
2001,América do Sul,Austrália,Comercial,5836.531276875559,15049.923682653534,203611.6495534066,7008901.491741941,60.04844460718633
2018,América do Sul,Brasil,Comercial,6083.762527907315,3211.2412257648857,42761.05428759879,5546667.3763721045,59.577754857531346
2014,América do Sul,Rússia,Comercial,8448.742386417467,7349.580040887971,91505.02512048194,6030578.657145053,122.71027794569999
2021,Ásia,Estados Unidos,Indústria,6801.221159865475,7774.54649466471,41909.08778163187,2639767.0897892327,103.78600267589965
2013,Oceania,Estados Unidos,Transporte,4309.946486983809,7024.822184164761,230279.36361751318,5489477.654510984,45.28673385724643
2022,Europa,Índia,Residencial,5901.838301228014,11337.125010706486,39372.73997482137,4824783.491057952,64.1601959546753
2019,África,China,Indústria,7322.323493464284,12481.834208918735,128556.28135456317,6003022.981535785,171.27190906672132
2010,Ásia,Índia,Indústria,6570.134354567426,4160.021880531066,78750.9082335447,480667.7989274971,206.6374196335051
2001,África,Brasil,Transporte,2471.8768374813535,7340.762125113122,182352.4903105089,6104763.693070118,169.48100426629105
2005,Ásia,Rússia,Residencial,2716.850468382277,4359.822021206182,91685.9686330062,6612781.788491972,117.24416237711395
2005,Ásia,Índia,Indústria,2577.3213612143486,3574.3794620491353,104882.51233822174,5908335.477062024,117.17275422008402
2002,Ásia,Estados Unidos,Residencial,8256.63278897649,9272.432754867232,21070.08825752388,2282348.728602232,187.1224887635516
2018,Europa,Rússia,Comercial,3481.912237772529,7982.976110818132,133430.80804873045,7770961.705749192,56.54349425271626
2014,América do Sul,Austrália,Indústria,4067.014811709734,5049.151614700849,78731.78953962005,6878914.133828302,79.68504982320852
2021,Europa,Estados Unidos,Residencial,3054.271692672104,10347.196179357117,74170.01349515546,3134895.871721939,161.97150891333536
2006,América do Norte,China,Comercial,5022.357976136273,6557.423994072846,72752.71560388172,6149513.94803795,114.51990434573864
2013,Oceania,Austrália,Transporte,622.3752662483212,10362.941996904277,-1499.6647765045636,1368416.5961415023,85.79533143943348
2016,África,Brasil,Indústria,5884.54724644629,184.1137582856718,62785.29524178745,7007391.104188531,58.90031341280969
2013,África,Austrália,Indústria,3132.865493945581,5410.531392986385,118030.42794845956,7378780.7855770625,155.06111181608753
2006,Oceania,Brasil,Indústria,4399.875417776857,7257.732088085857,72293.59859288001,5184006.151434874,113.77197179388762
2014,América do Sul,Estados Unidos,Residencial,8407.92072691661,18895.714596829646,42532.297394241745,2035250.685775659,89.2359412114248
2009,África,Rússia,Comercial,6778.8061162742515,16802.811498921965,25599.258875056286,1780846.0001128674,140.13206968042715
2019,América do Norte,Rússia,Indústria,5178.925584802589,7966.559793923632,37447.456333786045,9472756.719459187,63.442699464189076
2020,Europa,Índia,Comercial,6720.10575285388,10231.653304924572,6027.7791047234205,5427502.667576864,101.71826816230971
2000,África,China,Residencial,5897.565817622835,9854.447634355456,101059.42196251174,5193487.730253497,2.5590864969315845
2016,África,Austrália,Comercial,3869.8898325143614,-4705.815955342163,61746.37456793598,2264358.6073876275,26.409461749163526
2002,América do Norte,Índia,Transporte,4428.073316169517,11631.811263021857,109885.2721821965,3039398.284813502,135.84627639198177
2004,Europa,Índia,Residencial,5823.127017977299,6570.803341484496,66966.86324530184,4746367.074432388,124.94682356288274
2020,Ásia,Estados Unidos,Indústria,4402.16079511963,8758.488893052492,112163.90493007687,4656051.142959932,122.45280929218563
2007,Ásia,Brasil,Transporte,2429.351212060715,14313.240382104395,111577.84235853158,5077530.529215852,105.83794122128376
2006,América do Norte,Índia,Comercial,5492.833967354961,17819.999143251312,95158.63840261946,1332140.1284934334,105.08093638430411
2016,América do Norte,Rússia,Transporte,9220.05331685361,10669.824571438598,165326.0615298753,4055286.6112405267,21.50493348469017
2010,América do Norte,Índia,Comercial,5847.086863854471,3138.216499245109,1390.120096573315,5037854.009434206,112.11828144287372
2007,Oceania,Índia,Transporte,2709.0752479417556,8820.537008917123,127422.25525075951,2795620.765975025,119.7513026091822
2001,América do Norte,Brasil,Indústria,4364.173456341703,12078.194739386943,98009.27372741816,2101815.7452842887,81.94044621643536
2010,América do Sul,Estados Unidos,Residencial,5666.221582641298,10020.224282082694,118667.0599422365,5917398.121943213,24.645975324993472
2015,América do Norte,Brasil,Indústria,5912.921342566233,12453.337294793371,126001.90544138677,5812590.065570476,95.15857777256275
2014,África,Austrália,Residencial,2336.861543587271,13885.217982476244,170742.59866545838,9213543.713892024,95.45195035130011
2019,América do Norte,Austrália,Residencial,4586.010840730265,512.3924293514592,110864.370899925,7793257.498539234,-54.05349069908877
2005,Oceania,Índia,Transporte,2174.7343353104598,7177.1781949413,103188.21156054997,6912717.593927548,167.16261602283473
2014,Ásia,Brasil,Indústria,9607.117914554034,2443.366788285627,116996.35210588417,4348168.844375432,110.05477223050212
2012,Ásia,China,Residencial,2008.4651409044245,13089.244025882213,162422.41524672008,6708058.5202426,27.649241967678392
2000,América do Sul,Rússia,Residencial,2317.2468790151834,4438.789160552767,54929.67221783084,7575366.525678912,13.374447312450627
2004,América do Norte,Rússia,Transporte,5819.1438191273655,12917.84140138254,65354.97120498941,8729997.93339416,94.60230716076586
2014,Europa,Brasil,Transporte,3823.6443655863754,-5543.615062460585,156688.46637409364,11118715.914825384,75.85781962444841
2021,Europa,China,Transporte,6870.632538707443,10596.6103107779,137908.31125259647,3965591.0064482037,146.50174509223606
2005,Oceania,China,Transporte,4219.871496673012,12419.279392789484,189637.07590094488,3805959.4048325545,16.337813214964143
2009,Ásia,Austrália,Transporte,2136.768294170912,18578.090669003985,176911.87660736695,5315290.041963967,22.89207450809137
2006,América do Norte,Austrália,Residencial,5678.478799159404,13318.97619491164,112735.46526736398,6301664.153901764,119.6203336130429
2005,Oceania,Austrália,Comercial,8467.984623151036,12729.047042531667,155408.7019766673,4309680.110318982,26.648372330855565
2010,Europa,Rússia,Indústria,6269.786480205835,4369.327097545367,77018.49856439937,4833363.15743217,79.5851789574192
2007,Europa,Brasil,Indústria,5417.614788059595,4854.819640802653,42421.45426855536,6323023.481837621,111.03059510563992
2008,Europa,Austrália,Transporte,4565.71148743712,7220.056836988746,164488.8539653204,1743766.312107765,56.53174159479803
